Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Source,SourceNotes,Style,LabelThemes,Catalog
apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatHApron2.png,blue,No,840,210,blue,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; work,fs
apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatHApron3.png,pink,No,840,210,pink,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; work,fs
apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatHApron4.png,light blue,No,840,210,light blue,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; work,fs
apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatHApron5.png,purple,No,840,210,purple,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; work,fs
apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatHApron6.png,gray,No,840,210,gray,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; work,fs
apron,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatHApron7.png,brown,No,840,210,brown,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; work,fs
aran-knit cardigan,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLArancardigan0.png,beige,No,1300,325,beige,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
aran-knit cardigan,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLArancardigan1.png,light blue,No,1300,325,light blue,light blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
aran-knit cardigan,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLArancardigan2.png,pink,No,1300,325,pink,pink,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
aran-knit cardigan,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLArancardigan3.png,yellow,No,1300,325,yellow,yellow,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
aran-knit sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLAran0.png,red,No,1200,300,red,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
aran-knit sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLAran1.png,white,No,1200,300,white,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
aran-knit sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLAran2.png,gray,No,1200,300,gray,gray,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
aran-knit sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLAran3.png,green,No,1200,300,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
aran-knit sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLAran4.png,black,No,1200,300,black,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
aran-knit sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLAran5.png,orange,No,1200,300,orange,orange,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
aran-knit sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLAran6.png,blue,No,1200,300,blue,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
argyle sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLArgyle0.png,green,No,1200,300,green,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
argyle sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLArgyle1.png,gray,No,1200,300,gray,purple,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
argyle sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLArgyle2.png,mustard,No,1200,300,yellow,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
argyle sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLArgyle3.png,black,No,1200,300,black,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
argyle sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLArgyle4.png,red,No,1200,300,red,gray,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
argyle sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLArgyle5.png,purple,No,1200,300,purple,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
argyle sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLArgyle6.png,pink,No,1200,300,pink,orange,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
argyle sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLArgyle7.png,white,No,1200,300,white,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
argyle vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLArgyle0.png,blue,No,1440,360,blue,light blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; formal; work,fs
argyle vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLArgyle1.png,pink,No,1440,360,pink,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; formal; work,fs
argyle vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLArgyle2.png,brown,No,1440,360,brown,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; formal; work,fs
argyle vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLArgyle3.png,red,No,1440,360,red,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; formal; work,fs
argyle vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLArgyle4.png,gray,No,1440,360,gray,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; formal; work,fs
argyle vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLArgyle5.png,green,No,1440,360,green,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; formal; work,fs
athletic jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLJersey0.png,red,No,960,240,red,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty,fs
athletic jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLJersey1.png,green,No,960,240,green,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty,fs
athletic jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLJersey2.png,black,No,960,240,black,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty,fs
athletic jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLJersey3.png,blue,No,960,240,blue,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty,fs
athletic jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLJersey4.png,berry red,No,960,240,red,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty,fs
athletic jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLJersey5.png,navy blue,No,960,240,blue,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty,fs
baggy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLoose0.png,gray,No,-1,10,gray,gray,Recycle bin,,simple,goth; comfy,nfs
baggy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLoose1.png,black,No,-1,10,black,black,Recycle bin,,simple,goth; comfy,nfs
baggy shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLLoose2.png,brown,No,-1,10,brown,brown,Recycle bin,,simple,goth; comfy,nfs
baseball shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBaseball0.png,navy blue,No,1120,280,blue,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
baseball shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBaseball1.png,red,No,1120,280,red,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
baseball shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBaseball2.png,gray,No,1120,280,gray,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
baseball shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBaseball3.png,black,No,1120,280,black,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
baseball shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBaseball4.png,white,No,1120,280,white,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
baseball shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBaseball5.png,yellow,No,1120,280,yellow,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts0.png,purple,No,1120,280,purple,yellow,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts1.png,red,No,1120,280,red,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts2.png,green,No,1120,280,green,orange,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts3.png,orange,No,1120,280,orange,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts4.png,blue,No,1120,280,blue,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts5.png,yellow,No,1120,280,yellow,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts6.png,light blue,No,1120,280,light blue,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBasketballshirts7.png,black,No,1120,280,black,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
bear tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBear0.png,na,No,800,200,green,brown,Nook Shopping Catalog,,active,everyday; comfy,fs
big-star tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHStar0.png,na,No,560,140,blue,yellow,Nook Shopping Catalog,,simple,everyday; comfy,fs
biker jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders0.png,black,No,1750,437,black,black,Able Sisters,Available from Able Sisters shop only,cool,everyday; outdoorsy; theatrical,fs
biker jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders1.png,brown,No,1750,437,brown,brown,Able Sisters,Available from Able Sisters shop only,cool,everyday; outdoorsy; theatrical,fs
biker jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders2.png,beige,No,1750,437,beige,beige,Able Sisters,Available from Able Sisters shop only,cool,everyday; outdoorsy; theatrical,fs
biker jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders3.png,red,No,1750,437,red,red,Able Sisters,Available from Able Sisters shop only,cool,everyday; outdoorsy; theatrical,fs
biker jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders4.png,blue,No,1750,437,blue,blue,Able Sisters,Available from Able Sisters shop only,cool,everyday; outdoorsy; theatrical,fs
biker jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLRiders5.png,yellow,No,1750,437,yellow,yellow,Able Sisters,Available from Able Sisters shop only,cool,everyday; outdoorsy; theatrical,fs
blossom tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower0.png,pink,No,800,200,pink,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; comfy,fs
blossom tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower1.png,blue,No,800,200,light blue,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; comfy,fs
blossom tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower2.png,yellow,No,800,200,yellow,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; comfy,fs
blossom tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower3.png,green,No,800,200,green,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; comfy,fs
blossom tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFlower4.png,purple,No,800,200,purple,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; comfy,fs
boa blouson,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBlouson0.png,purple,No,1680,420,purple,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale; comfy,fs
boa blouson,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBlouson1.png,beige,No,1680,420,beige,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale; comfy,fs
boa blouson,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBlouson2.png,blue,No,1680,420,blue,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale; comfy,fs
boa blouson,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBlouson3.png,white,No,1680,420,white,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale; comfy,fs
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece0.png,white,No,1400,350,white,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; comfy,fs
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece1.png,green,No,1400,350,green,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; comfy,fs
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece2.png,navy blue,No,1400,350,blue,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; comfy,fs
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece3.png,beige,No,1400,350,beige,orange,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; comfy,fs
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece4.png,blue,No,1400,350,blue,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; comfy,fs
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece5.png,pink,No,1400,350,pink,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; comfy,fs
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece6.png,yellow,No,1400,350,yellow,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; comfy,fs
boa fleece,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFleece7.png,lime,No,1400,350,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,everyday; outdoorsy; comfy,fs
bold aloha shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolynesia0.png,navy blue,No,960,240,blue,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,comfy; vacation,fs
bold aloha shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHPolynesia1.png,pink,No,960,240,pink,light blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,comfy; vacation,fs
bomber-style jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMaone0.png,avocado,No,1440,360,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; outdoorsy,fs
bomber-style jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMaone1.png,black,No,1440,360,black,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; outdoorsy,fs
bomber-style jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMaone2.png,blue,No,1440,360,blue,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; outdoorsy,fs
bomber-style jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMaone3.png,brown,No,1440,360,brown,brown,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; outdoorsy,fs
bone tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHMeat0.png,na,No,640,160,yellow,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy,fs
bonjour tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHHellofr0.png,na,No,640,160,white,red,Nook Shopping Catalog,,simple,everyday; comfy,fs
botanical tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBotanical0.png,black,No,800,200,black,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; comfy; vacation,fs
botanical tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBotanical1.png,white,No,800,200,white,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; comfy; vacation,fs
bowling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling0.png,red,No,1260,315,red,black,Able Sisters,Available from Able Sisters shop only,cool,comfy; sporty,fs
bowling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling1.png,blue,No,1260,315,blue,black,Able Sisters,Available from Able Sisters shop only,cool,comfy; sporty,fs
bowling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling2.png,yellow,No,1260,315,yellow,black,Able Sisters,Available from Able Sisters shop only,cool,comfy; sporty,fs
bowling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling3.png,orange,No,1260,315,orange,black,Able Sisters,Available from Able Sisters shop only,cool,comfy; sporty,fs
bowling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling4.png,beige,No,1260,315,beige,black,Able Sisters,Available from Able Sisters shop only,cool,comfy; sporty,fs
bowling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling5.png,green,No,1260,315,green,black,Able Sisters,Available from Able Sisters shop only,cool,comfy; sporty,fs
bowling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling6.png,light blue,No,1260,315,light blue,black,Able Sisters,Available from Able Sisters shop only,cool,comfy; sporty,fs
bowling shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHBowling7.png,purple,No,1260,315,purple,black,Able Sisters,Available from Able Sisters shop only,cool,comfy; sporty,fs
bug aloha shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHInsect0.png,na,No,-1,240,black,red,Bug-Off,,cool,comfy; vacation,nfs
bulldog jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBulldog0.png,black,No,1440,360,black,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,outdoorsy; sporty,fs
bulldog jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBulldog1.png,white,No,1440,360,white,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,outdoorsy; sporty,fs
bulldog jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLBulldog2.png,red,No,1440,360,red,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,outdoorsy; sporty,fs
business suitcoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSuits0.png,black,No,1960,490,black,blue,Able Sisters,Available from Able Sisters shop only,cool,formal; party; theatrical; work,fs
business suitcoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSuits1.png,gray,No,1960,490,gray,pink,Able Sisters,Available from Able Sisters shop only,cool,formal; party; theatrical; work,fs
business suitcoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSuits2.png,blue,No,1960,490,light blue,light blue,Able Sisters,Available from Able Sisters shop only,cool,formal; party; theatrical; work,fs
business suitcoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSuits3.png,berry red,No,1960,490,red,red,Able Sisters,Available from Able Sisters shop only,cool,formal; party; theatrical; work,fs
business suitcoat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLSuits4.png,navy blue,No,1960,490,blue,red,Able Sisters,Available from Able Sisters shop only,cool,formal; party; theatrical; work,fs
cafe uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCafe0.png,black,No,1500,375,black,white,Able Sisters,Available from Able Sisters shop only,elegant,formal; work,fs
cafe uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCafe1.png,green,No,1500,375,green,white,Able Sisters,Available from Able Sisters shop only,elegant,formal; work,fs
cafe uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCafe2.png,red,No,1500,375,red,white,Able Sisters,Available from Able Sisters shop only,elegant,formal; work,fs
cafe uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLCafe3.png,brown,No,1500,375,brown,white,Able Sisters,Available from Able Sisters shop only,elegant,formal; work,fs
camo bomber-style jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLCamo0.png,green,No,1400,350,green,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cool,everyday; outdoorsy,fs
