Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Source,SourceNotes,Style,LabelThemes,Catalog
ballet slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet2.png,blue,No,2200,550,blue,blue,Kicks,,elegant,fairy tale; sporty; theatrical; work,fs
ballet slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet3.png,purple,No,2200,550,purple,purple,Kicks,,elegant,fairy tale; sporty; theatrical; work,fs
ballet slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet4.png,black,No,2200,550,black,black,Kicks,,elegant,fairy tale; sporty; theatrical; work,fs
ballet slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet5.png,white,No,2200,550,beige,beige,Kicks,,elegant,fairy tale; sporty; theatrical; work,fs
ballet slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet6.png,yellow,No,2200,550,yellow,yellow,Kicks,,elegant,fairy tale; sporty; theatrical; work,fs
ballet slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet7.png,red,No,2200,550,orange,orange,Kicks,,elegant,fairy tale; sporty; theatrical; work,fs
basketball shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket0.png,red,No,1500,375,red,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket1.png,green,No,1500,375,green,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket2.png,beige,No,1500,375,beige,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket3.png,orange,No,1500,375,yellow,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket4.png,blue,No,1500,375,blue,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket5.png,purple,No,1500,375,purple,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket6.png,light blue,No,1500,375,light blue,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
basketball shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket7.png,pink,No,1500,375,pink,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,sporty; work,fs
beaded sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeads0.png,orange,No,1800,450,orange,colorful,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,gorgeous,everyday; comfy; vacation,fs
beaded sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeads1.png,purple,No,1800,450,purple,colorful,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,gorgeous,everyday; comfy; vacation,fs
beaded sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeads2.png,yellow,No,1800,450,yellow,colorful,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,gorgeous,everyday; comfy; vacation,fs
beaded sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeads3.png,red,No,1800,450,red,colorful,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,gorgeous,everyday; comfy; vacation,fs
beaded sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeads4.png,green,No,1800,450,green,colorful,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,gorgeous,everyday; comfy; vacation,fs
beaded sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeads5.png,beige,No,1800,450,beige,colorful,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,gorgeous,everyday; comfy; vacation,fs
boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeRubberboots0.png,green,No,560,140,green,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,outdoorsy; work,fs
boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeRubberboots1.png,black,No,560,140,black,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,outdoorsy; work,fs
boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeRubberboots2.png,blue,No,560,140,blue,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,outdoorsy; work,fs
boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeRubberboots3.png,red,No,560,140,red,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,outdoorsy; work,fs
boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeRubberboots4.png,olive,No,560,140,yellow,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,outdoorsy; work,fs
business shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBusiness0.png,black,No,1300,325,black,black,Able Sisters,Available from Able Sisters shop only,simple,formal; work,fs
business shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBusiness1.png,brown,No,1300,325,brown,brown,Able Sisters,Available from Able Sisters shop only,simple,formal; work,fs
cleats,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike0.png,blue,No,1200,300,blue,gray,Kicks,,active,sporty; work,fs
cleats,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike1.png,light blue,No,1200,300,light blue,gray,Kicks,,active,sporty; work,fs
cleats,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike2.png,red,No,1200,300,red,gray,Kicks,,active,sporty; work,fs
cleats,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike3.png,yellow,No,1200,300,yellow,gray,Kicks,,active,sporty; work,fs
cleats,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike4.png,black,No,1200,300,black,gray,Kicks,,active,sporty; work,fs
cleats,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike5.png,orange,No,1200,300,orange,gray,Kicks,,active,sporty; work,fs
cleats,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike6.png,green,No,1200,300,green,gray,Kicks,,active,sporty; work,fs
cleats,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike7.png,purple,No,1200,300,purple,gray,Kicks,,active,sporty; work,fs
comfy sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort0.png,brown,No,1040,260,brown,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy; vacation,fs
comfy sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort1.png,white,No,1040,260,white,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy; vacation,fs
comfy sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort2.png,green,No,1040,260,green,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy; vacation,fs
comfy sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort3.png,blue,No,1040,260,blue,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy; vacation,fs
comfy sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort4.png,red,No,1040,260,red,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy; vacation,fs
comfy sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort5.png,orange,No,1040,260,orange,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy; vacation,fs
comfy sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort6.png,yellow,No,1040,260,yellow,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy; vacation,fs
comfy sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort7.png,purple,No,1040,260,purple,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; comfy; vacation,fs
cowboy boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern0.png,brown,No,2380,595,brown,brown,Able Sisters,Available from Able Sisters shop only,elegant,outdoorsy; theatrical; work,fs
cowboy boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern1.png,black,No,2380,595,black,brown,Able Sisters,Available from Able Sisters shop only,elegant,outdoorsy; theatrical; work,fs
cowboy boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern2.png,ivory,No,2380,595,white,brown,Able Sisters,Available from Able Sisters shop only,elegant,outdoorsy; theatrical; work,fs
cowboy boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern3.png,pink,No,2380,595,pink,brown,Able Sisters,Available from Able Sisters shop only,elegant,outdoorsy; theatrical; work,fs
cowboy boots,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern4.png,blue,No,2380,595,light blue,brown,Able Sisters,Available from Able Sisters shop only,elegant,outdoorsy; theatrical; work,fs
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt0.png,green,No,1040,260,green,green,Able Sisters,Available from Able Sisters shop only,elegant,everyday; vacation,fs
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt1.png,pink,No,1040,260,pink,pink,Able Sisters,Available from Able Sisters shop only,elegant,everyday; vacation,fs
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt2.png,gray,No,1040,260,gray,gray,Able Sisters,Available from Able Sisters shop only,elegant,everyday; vacation,fs
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt3.png,brown,No,1040,260,brown,brown,Able Sisters,Available from Able Sisters shop only,elegant,everyday; vacation,fs
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt4.png,black,No,1040,260,black,black,Able Sisters,Available from Able Sisters shop only,elegant,everyday; vacation,fs
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt5.png,purple,No,1040,260,purple,purple,Able Sisters,Available from Able Sisters shop only,elegant,everyday; vacation,fs
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute0.png,light blue,No,1260,315,light blue,pink,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute1.png,green,No,1260,315,green,yellow,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute2.png,pink,No,1260,315,pink,purple,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute3.png,yellow,No,1260,315,yellow,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute4.png,purple,No,1260,315,purple,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute5.png,blue,No,1260,315,blue,pink,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; fairy tale,fs
dal slippers,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassSlippers0.png,blue,No,4040,1010,blue,blue,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,simple,comfy; vacation,nfs
earth-egg shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEggground0.png,none,Yes,-1,800,red,yellow,Crafting,Obtained after collecting Earth Eggs during Bunny Day Event,active,fairy tale; party; theatrical,nfs
embroidered shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEmbroidery0.png,red,No,2100,525,red,pink,Kicks,,elegant,everyday; formal,fs
embroidered shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEmbroidery1.png,white,No,2100,525,white,pink,Kicks,,elegant,everyday; formal,fs
embroidered shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEmbroidery2.png,black,No,2100,525,black,pink,Kicks,,elegant,everyday; formal,fs
embroidered shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEmbroidery3.png,blue,No,2100,525,light blue,pink,Kicks,,elegant,everyday; formal,fs
faux-fur ankle booties,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots0.png,olive,No,1450,362,green,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; formal; party; theatrical,fs
faux-fur ankle booties,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots1.png,beige,No,1450,362,beige,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; formal; party; theatrical,fs
faux-fur ankle booties,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots2.png,ruby red,No,1450,362,red,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; formal; party; theatrical,fs
faux-fur ankle booties,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots3.png,navy blue,No,1450,362,blue,gray,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; formal; party; theatrical,fs
faux-shearling boots,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton0.png,beige,No,1600,400,beige,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; outdoorsy,fs
faux-shearling boots,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton1.png,pink,No,1600,400,pink,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; outdoorsy,fs
faux-shearling boots,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton2.png,green,No,1600,400,green,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; outdoorsy,fs
faux-shearling boots,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton3.png,black,No,1600,400,black,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; outdoorsy,fs
faux-shearling boots,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton4.png,gray,No,1600,400,gray,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,everyday; outdoorsy,fs
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede0.png,green,No,1080,270,green,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede1.png,navy blue,No,1080,270,blue,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede2.png,beige,No,1080,270,beige,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede3.png,orange,No,1080,270,orange,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede4.png,pink,No,1080,270,pink,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede5.png,light blue,No,1080,270,light blue,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede6.png,purple,No,1080,270,purple,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede7.png,berry red,No,1080,270,red,white,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder0.png,blue,No,350,87,blue,light blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty; vacation,fs
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder1.png,green,No,350,87,green,orange,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty; vacation,fs
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder2.png,yellow,No,350,87,yellow,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty; vacation,fs
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder3.png,white,No,350,87,white,pink,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty; vacation,fs
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder4.png,orange,No,350,87,orange,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty; vacation,fs
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder5.png,light blue,No,350,87,light blue,orange,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty; vacation,fs
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder6.png,pink,No,350,87,pink,gray,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty; vacation,fs
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder7.png,red,No,350,87,red,yellow,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; comfy; sporty; vacation,fs
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower0.png,yellow,No,1200,300,yellow,white,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; outdoorsy; vacation,fs
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower1.png,pink,No,1200,300,red,pink,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; outdoorsy; vacation,fs
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower2.png,green,No,1200,300,green,green,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; outdoorsy; vacation,fs
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower3.png,purple,No,1200,300,purple,purple,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; outdoorsy; vacation,fs
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower4.png,blue,No,1200,300,blue,light blue,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; outdoorsy; vacation,fs
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower5.png,black,No,1200,300,black,gray,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; outdoorsy; vacation,fs
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower6.png,white,No,1200,300,white,gray,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; outdoorsy; vacation,fs
ghillie brogues,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBrogues0.png,brown,No,2340,585,brown,brown,Kicks,,gorgeous,formal; work,fs
ghillie brogues,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBrogues1.png,black,No,2340,585,black,black,Kicks,,gorgeous,formal; work,fs
ghillie brogues,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBrogues2.png,white,No,2340,585,white,white,Kicks,,gorgeous,formal; work,fs
gladiator sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGladiator0.png,brown,No,1800,450,brown,brown,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; comfy; vacation,fs
gladiator sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGladiator1.png,black,No,1800,450,black,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; comfy; vacation,fs
gladiator sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGladiator2.png,red,No,1800,450,red,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,elegant,everyday; fairy tale; comfy; vacation,fs
gold-armor shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeKnightGold.png,gold,Yes,-1,40000,yellow,yellow,Crafting,,gorgeous,fairy tale; goth,nfs
hi-tech sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech0.png,orange,No,1260,315,orange,yellow,Able Sisters,Available from Able Sisters shop only,cool,outdoorsy; sporty,fs
hi-tech sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech1.png,pink,No,1260,315,pink,green,Able Sisters,Available from Able Sisters shop only,cool,outdoorsy; sporty,fs
hi-tech sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech2.png,green,No,1260,315,green,light blue,Able Sisters,Available from Able Sisters shop only,cool,outdoorsy; sporty,fs
hi-tech sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech3.png,light blue,No,1260,315,light blue,purple,Able Sisters,Available from Able Sisters shop only,cool,outdoorsy; sporty,fs
hi-tech sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech4.png,blue,No,1260,315,blue,red,Able Sisters,Available from Able Sisters shop only,cool,outdoorsy; sporty,fs
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker0.png,gray,No,1080,270,gray,black,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker1.png,brown,No,1080,270,brown,black,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker2.png,green,No,1080,270,green,black,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker3.png,blue,No,1080,270,blue,black,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker4.png,purple,No,1080,270,purple,black,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker5.png,red,No,1080,270,red,black,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker6.png,yellow,No,1080,270,yellow,black,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker7.png,white,No,1080,270,white,black,Able Sisters,Available from Able Sisters shop only,simple,everyday; outdoorsy; sporty,fs
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder0.png,gray,No,490,122,gray,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy; vacation,fs
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder1.png,navy blue,No,490,122,blue,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy; vacation,fs
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder2.png,pink,No,490,122,pink,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy; vacation,fs
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder3.png,yellow,No,490,122,yellow,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy; vacation,fs
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder4.png,green,No,490,122,green,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy; vacation,fs
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder5.png,blue,No,490,122,light blue,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy; vacation,fs
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder6.png,red,No,490,122,red,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy; vacation,fs
house slippers,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalRoomborder7.png,beige,No,490,122,beige,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy; vacation,fs
jester's shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeClown0.png,purple,No,1900,475,purple,red,Kicks,,active,fairy tale; goth; party; theatrical; work,fs
