Name,Image,Variation,DIY,Buy,Sell,Color1,Color2,Source,SourceNotes,Style,LabelThemes,Catalog
cat nose,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthCat1.png,brown,No,560,140,brown,beige,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
cat nose,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthCat2.png,navy blue,No,560,140,blue,black,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
cucumber pack,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthCucumber.png,green,No,490,122,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy,fs
curly mustache,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthRollingmustacheBlack.png,black,No,700,175,colorful,colorful,Able Sisters,Available from Able Sisters shop only,simple,fairy tale; formal; party,fs
cyber shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassCyber0.png,red,No,1300,325,red,black,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
cyber shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassCyber1.png,black,No,1300,325,black,black,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
cyber shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassCyber2.png,silver,No,1300,325,gray,black,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
cyber shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassCyber3.png,purple,No,1300,325,purple,black,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
cyber shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassCyber4.png,green,No,1300,325,green,black,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
cyber shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassCyber5.png,yellow,No,1300,325,yellow,black,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
dal eye mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassDalmask0.png,blue,No,-1,1010,blue,blue,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,simple,comfy; vacation,nfs
dal sunglasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassDalglass0.png,yellow,No,-1,1010,yellow,blue,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,gorgeous,comfy; vacation,nfs
doctor's mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthMaskWhite.png,white,No,140,35,white,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; goth; comfy,fs
dog nose,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthDog0.png,white,No,560,140,white,black,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
dog nose,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthDog1.png,beige,No,560,140,orange,black,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
dog nose,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthDog2.png,black,No,560,140,black,black,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
double-bridge glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassDoublebridge0.png,gold,No,1100,275,yellow,yellow,Able Sisters,Available from Able Sisters shop only,elegant,comfy; vacation; work,fs
double-bridge glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassDoublebridge1.png,purple,No,1100,275,purple,purple,Able Sisters,Available from Able Sisters shop only,elegant,comfy; vacation; work,fs
double-bridge glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassDoublebridge2.png,silver,No,1100,275,gray,gray,Able Sisters,Available from Able Sisters shop only,elegant,comfy; vacation; work,fs
double-bridge glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassDoublebridge3.png,blue,No,1100,275,blue,blue,Able Sisters,Available from Able Sisters shop only,elegant,comfy; vacation; work,fs
drinking-straw glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthStraw0.png,green,No,560,140,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,comfy; vacation; work,fs
drinking-straw glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthStraw1.png,blue,No,560,140,light blue,light blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,comfy; vacation; work,fs
drinking-straw glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthStraw2.png,pink,No,560,140,pink,pink,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,comfy; vacation; work,fs
drinking-straw glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthStraw3.png,white,No,560,140,white,white,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,comfy; vacation; work,fs
eye mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassMask0.png,blue,No,560,140,blue,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy,fs
eye mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassMask1.png,pink,No,560,140,pink,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy,fs
eye mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassMask2.png,gray,No,560,140,gray,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy,fs
eye mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassMask3.png,green,No,560,140,green,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy,fs
eye mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassMask4.png,orange,No,560,140,orange,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy,fs
eye mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassMask5.png,red,No,560,140,red,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy,fs
eye patch,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassPatchBlack.png,black,No,140,35,black,black,Able Sisters,Available from Able Sisters shop only,cool,fairy tale; goth,fs
facial mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthPackWhite.png,white,No,560,140,white,white,Able Sisters,Available from Able Sisters shop only,simple,goth; comfy,fs
fake nose,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthNoseRed.png,red,No,490,122,red,red,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
flower sunglasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassFlower0.png,red,No,770,192,red,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,party; vacation,fs
flower sunglasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassFlower1.png,orange,No,770,192,orange,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,party; vacation,fs
flower sunglasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassFlower2.png,blue,No,770,192,blue,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,party; vacation,fs
flower sunglasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassFlower3.png,purple,No,770,192,purple,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,party; vacation,fs
flower sunglasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassFlower4.png,green,No,770,192,green,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,party; vacation,fs
food mess,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthPasta.png,pasta,No,490,122,orange,beige,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy,fs
funny glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassEyes0.png,brown,No,1100,275,brown,black,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
funny glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassEyes1.png,pink,No,1100,275,pink,black,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
funny glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassEyes2.png,blue,No,1100,275,light blue,black,Able Sisters,Available from Able Sisters shop only,cute,fairy tale; party; theatrical,fs
gas mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthGasmask0.png,black,No,1100,275,black,black,Able Sisters,Available from Able Sisters shop only,cool,goth; work,fs
gas mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthGasmask1.png,avocado,No,1100,275,green,green,Able Sisters,Available from Able Sisters shop only,cool,goth; work,fs
glass-bottle glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassBottleBlack.png,black,No,1100,275,black,gray,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy; work,fs
goatee,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthBeardChinBlack.png,black,No,980,245,colorful,colorful,Able Sisters,Available from Able Sisters shop only,cool,everyday; comfy; theatrical,fs
goggles,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassGoggles0.png,black,No,560,140,black,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; sporty; vacation,fs
goggles,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassGoggles1.png,blue,No,560,140,blue,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; sporty; vacation,fs
goggles,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassGoggles2.png,pink,No,560,140,pink,pink,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; sporty; vacation,fs
goggles,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassGoggles3.png,green,No,560,140,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; sporty; vacation,fs
goggles,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassGoggles4.png,purple,No,560,140,purple,purple,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; sporty; vacation,fs
goggles,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassGoggles5.png,red,No,560,140,red,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,active,outdoorsy; sporty; vacation,fs
handlebar mustache,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthBeardBlack.png,black,No,1120,280,colorful,colorful,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; theatrical,fs
heart shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassHeart0.png,pink,No,1040,260,pink,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,party; vacation,fs
heart shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassHeart1.png,yellow,No,1040,260,yellow,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,party; vacation,fs
heart shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassHeart2.png,blue,No,1040,260,light blue,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,party; vacation,fs
heart shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassHeart3.png,purple,No,1040,260,purple,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,party; vacation,fs
heart shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassHeart4.png,green,No,1040,260,green,blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,party; vacation,fs
hmd,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassHmdWhite.png,white,No,2000,500,white,black,Able Sisters,Available from Able Sisters shop only,cool,comfy,fs
jester's mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthPierrot0.png,black,No,1760,440,black,white,Able Sisters,Available from Able Sisters shop only,cool,fairy tale; goth; party; theatrical; work,fs
jester's mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthPierrot1.png,red,No,1760,440,red,white,Able Sisters,Available from Able Sisters shop only,cool,fairy tale; goth; party; theatrical; work,fs
jester's mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthPierrot2.png,green,No,1760,440,green,white,Able Sisters,Available from Able Sisters shop only,cool,fairy tale; goth; party; theatrical; work,fs
jester's mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassmouthPierrot3.png,blue,No,1760,440,blue,white,Able Sisters,Available from Able Sisters shop only,cool,fairy tale; goth; party; theatrical; work,fs
labelle sunglasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassKate0.png,twilight,No,2000,500,purple,purple,Labelle,,gorgeous,everyday; formal; party; theatrical; vacation,fs
labelle sunglasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassKate1.png,midnight,No,2000,500,black,black,Labelle,,gorgeous,everyday; formal; party; theatrical; vacation,fs
labelle sunglasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassKate2.png,passion,No,2000,500,red,red,Labelle,,gorgeous,everyday; formal; party; theatrical; vacation,fs
labelle sunglasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassKate3.png,ocean,No,2000,500,blue,blue,Labelle,,gorgeous,everyday; formal; party; theatrical; vacation,fs
labelle sunglasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassKate4.png,sunset,No,2000,500,yellow,yellow,Labelle,,gorgeous,everyday; formal; party; theatrical; vacation,fs
labelle sunglasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassKate5.png,love,No,2000,500,pink,pink,Labelle,,gorgeous,everyday; formal; party; theatrical; vacation,fs
ladder shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassBlind0.png,red,No,880,220,red,red,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
ladder shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassBlind1.png,blue,No,880,220,blue,blue,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
ladder shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassBlind2.png,green,No,880,220,green,green,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
ladder shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassBlind3.png,pink,No,880,220,pink,pink,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
ladder shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassBlind4.png,yellow,No,880,220,yellow,yellow,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
ladder shades,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassBlind5.png,gold,No,880,220,brown,brown,Able Sisters,Available from Able Sisters shop only,active,party; theatrical,fs
leaf,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthLeafGreen.png,green,Yes,-1,100,green,green,Crafting,,simple,outdoorsy; comfy; vacation,nfs
masquerade mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassVenetian0.png,purple,No,910,227,pink,yellow,Able Sisters,Available from Able Sisters shop only,gorgeous,fairy tale; party; theatrical,fs
masquerade mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassVenetian1.png,black,No,910,227,black,yellow,Able Sisters,Available from Able Sisters shop only,gorgeous,fairy tale; party; theatrical,fs
masquerade mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassVenetian2.png,blue,No,910,227,blue,yellow,Able Sisters,Available from Able Sisters shop only,gorgeous,fairy tale; party; theatrical,fs
masquerade mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassVenetian3.png,red,No,910,227,red,yellow,Able Sisters,Available from Able Sisters shop only,gorgeous,fairy tale; party; theatrical,fs
masquerade mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassVenetian4.png,green,No,910,227,green,yellow,Able Sisters,Available from Able Sisters shop only,gorgeous,fairy tale; party; theatrical,fs
masquerade mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassVenetian5.png,gold,No,910,227,orange,yellow,Able Sisters,Available from Able Sisters shop only,gorgeous,fairy tale; party; theatrical,fs
monocle,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassMonocle0.png,black,No,1100,275,black,black,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; work,fs
monocle,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassMonocle1.png,gold,No,1100,275,yellow,yellow,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; work,fs
monocle,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassMonocle2.png,silver,No,1100,275,gray,gray,Able Sisters,Available from Able Sisters shop only,elegant,fairy tale; formal; work,fs
night-vision goggles,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassNightvisionBlack.png,black,No,1560,390,black,green,Able Sisters,Available from Able Sisters shop only,active,outdoorsy,fs
nook inc. eye mask,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassNook0.png,green,No,-1,2000,green,white,Nook Miles Shop,,simple,comfy,nfs
nose drip,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthJokeDripCyan.png,light blue,No,490,122,light blue,light blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,comfy,fs
octagonal glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassOctagon0.png,gray,No,1100,275,gray,gray,Able Sisters,Available from Able Sisters shop only,cute,comfy; vacation; work,fs
octagonal glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassOctagon1.png,green,No,1100,275,green,green,Able Sisters,Available from Able Sisters shop only,cute,comfy; vacation; work,fs
octagonal glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassOctagon2.png,purple,No,1100,275,purple,purple,Able Sisters,Available from Able Sisters shop only,cute,comfy; vacation; work,fs
octagonal glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassOctagon3.png,gold,No,1100,275,beige,beige,Able Sisters,Available from Able Sisters shop only,cute,comfy; vacation; work,fs
octagonal glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassOctagon4.png,black,No,1100,275,black,black,Able Sisters,Available from Able Sisters shop only,cute,comfy; vacation; work,fs
oval glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassOval0.png,green,No,880,220,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; work,fs
oval glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassOval1.png,orange,No,880,220,orange,orange,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; work,fs
oval glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassOval2.png,blue,No,880,220,light blue,light blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; work,fs
oval glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassOval3.png,purple,No,880,220,purple,purple,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; work,fs
oval glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassOval4.png,magenta,No,880,220,red,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; work,fs
oval glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassOval5.png,mustard,No,880,220,yellow,yellow,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; work,fs
oval glasses,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassOval6.png,black,No,880,220,black,black,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,simple,everyday; work,fs
pacifier,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthPacifier0.png,baby purple,No,560,140,pink,pink,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,comfy,fs
pacifier,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthPacifier1.png,baby mint,No,560,140,light blue,light blue,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,comfy,fs
pacifier,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthPacifier2.png,baby yellow,No,560,140,yellow,yellow,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,comfy,fs
pacifier,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthPacifier3.png,baby green,No,560,140,green,green,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,comfy,fs
pacifier,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthPacifier4.png,baby pink,No,560,140,red,red,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,comfy,fs
pacifier,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthPacifier5.png,baby gray,No,560,140,gray,gray,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,comfy,fs
pacifier,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthPacifier6.png,baby blue,No,560,140,purple,purple,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,comfy,fs
pacifier,https://acnhcdn.com/latest/ClosetIcon/AccessoryMouthPacifier7.png,baby orange,No,560,140,orange,orange,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,cute,comfy,fs
